perf_id,method_text,label
1550221,Tolling,tolling
1550223,Tolling,tolling
1550229,Call Changes,call_changes
1550230,General Ringing,general
1550232,Doubles (5m),multiple_methods
1550234,General Ringing,general
1550240,Rounds and Call Changes,rounds_and_call_changes
1550242,Rounds,rounds
1550245,General Ringing,general
1550248,Tolling,tolling
1550253,General Ringing,general
1550261,General Ringing,general
1550262,General Ringing,general
1550263,General Ringing,general
1550264,Tolling,tolling
1550270,Rounds and Call Changes,rounds_and_call_changes
1550271,Tolling,tolling
1550272,General Ringing,general
1550276,General Ringing,general
1550278,Rounds and Call Changes,rounds_and_call_changes
1550281,General Ringing,general
1550283,Tolling,tolling
1550291,Tolling,tolling
1550293,Tolling,tolling
1550300,Tolling,tolling
1550305,Tolling,tolling
1550306,Tolling For The Queen,tolling
1550307,General Ringing,general
1550309,Tolling and Rounds,tolling
1550311,"Grandsire Triples, Stedman Triples Rounds and Called Changes",rounds
1550312,Rounds and Queens,rounds
1550313,Tolling,tolling
1550314,General Ringing,general
1550315,General Ringing,general
1550316,General Ringing,general
1550317,General Ringing,general
1550318,General Ringing,general
1550320,"Double Bob, Little Bob and Plain Bob Minor",multiple_methods
1550322,Rounds - Half Muffles,rounds
1550324,Rounds and Call Changes,rounds_and_call_changes
1550325,Rounds and Call Changes,rounds_and_call_changes
1550328,Tolling,tolling
1550329,"Spliced Proton, Neutron and Electron Doubles",multiple_methods
1550331,Tolling,tolling
1550334,Tolling,tolling
1550336,Tolling,tolling
1550337,Tolling,tolling
1550338,Tolling,tolling
1550339,"Plain Hunt, Grandsire Triples, Call Changes, Tolling",tolling
1550341,General Ringing,general
1550343,Tolling,tolling
1550345,Tolling Tenor,tolling
1550346,"Call Changes, Plain Bob Doubles, Grandsire Triples and Tolling",tolling
1550348,Rounds and Call Changes,rounds_and_call_changes
1550353,Call Changes,call_changes
1550354,Call Changes,call_changes
1550355,Call Changes,call_changes
1550357,Tolling,tolling
1550360,Tolling,tolling
1550361,"Rounds, Call Changes and Plain Hunt",rounds_and_call_changes
1550363,General Ringing,general
1550366,Tolling,tolling
1550367,Doubles (11m),multiple_methods
1550368,Call Changes,call_changes
1550370,General Ringing For The Proclamation,general
1550371,"Rounds, Plain Hunt, Grandsire Doubles and Plain Bob Minor",rounds
1550372,Call Changes,call_changes
1550373,Rounds and Call Changes,rounds_and_call_changes
1550378,Tolling,tolling
1550384,General Ringing,general
1550387,Minor (42m),multiple_methods
1550388,Call Changes,call_changes
1550391,Tolling,tolling
1550392,Rounds and Call Changes,rounds_and_call_changes
1550399,General Ringing,general
1550402,Call Changes and Tolling,tolling
1550404,General Ringing,general
1550405,General Ringing,general
1550409,Tolling,tolling
1550410,Tolling,tolling
1550411,Doubles (4m/v),multiple_methods
1550413,Call Changes,call_changes
1550417,General Ringing,general
1550418,General Ringing,general
1550419,Call Changes and Plain Hunt,call_changes
1550420,"Call Changes, Bob Minimus",call_changes
1550421,Call Changes,call_changes
1550422,Tolling,tolling
1550423,Rounds and Call Changes on Six,rounds_and_call_changes
1550424,Tolling,tolling
1550425,Plain Bob Doubles (5m),multiple_methods
1550426,Rounds and Call Changes,rounds_and_call_changes
1550427,Tolling,tolling
1550428,General Ringing,general
1550430,Tolling,tolling
1550449,Tolling,tolling
1550451,Tolling,tolling
1550453,"Fully Muffled Rounds, Call Changes, and Grandsire Triples",rounds_and_call_changes
1550455,Call Changes,call_changes
1550456,General Ringing,general
1550457,General Ringing,general
1550458,Rounds and Call Changes,rounds_and_call_changes
1550460,Tolling,tolling
1550462,Open Rounds and Call Changes,rounds_and_call_changes
1550463,Rounds and Call Changes,rounds_and_call_changes
1550471,Call Changes,call_changes
1550473,Fully Muffled Rounds and Call Changes,rounds_and_call_changes
1550474,General Ringing,general
1550475,Fully Muffled Rounds and Call Changes,rounds_and_call_changes
1550477,Fully Muffled Rounds and Call Changes,rounds_and_call_changes
1550478,Tolling,tolling
1550479,Call Changes,call_changes
1550480,Fully Muffled General Ringing,general
1550481,Fully Muffled Rounds and Call Changes,rounds_and_call_changes
1550482,Tolling,tolling
1550483,Rounds and Call Changes,rounds_and_call_changes
1550487,Tolling,tolling
1550488,Rounds and Call Changes,rounds_and_call_changes
1550489,Tolling,tolling
1550490,General Ringing,general
1550491,General Ringing,general
1550493,General Ringing,general
1550499,General Ringing,general
1550500,Tolling,tolling
1550512,Southrepps Doubles,unclassified
1550518,"Call Changes, Plain Bob Doubles, Grandsire",call_changes
1550522,Call Changes,call_changes
1550523,Reverse St Bartholomew Doubles,unclassified
1550527,Spliced Cinques and Maximus (2m/p),multiple_methods
1550530,Tolling,tolling
1550538,Called Changes,unclassified
1550541,Rounds,rounds
1550561,Fully Muffled Rounds and Tolling,tolling
1550563,Rounds and Call Changes,rounds_and_call_changes
1550565,Rounds and Call Changes,rounds_and_call_changes
1550607,Queens and Rounds,rounds
1550610,Tolling,tolling
1550613,Tolling,tolling
1550616,Rounds and Call Changes,rounds_and_call_changes
1550619,St Martins Doubles,unclassified
1550620,Rounds and Call Changes,rounds_and_call_changes
1550622,Rounds and Call Changes,rounds_and_call_changes
1550648,Rounds and Call Changes,rounds_and_call_changes
1550655,Tolling,tolling
1550658,Tolling,tolling
1550659,General Ringing and Plain Bon Minimus,general
1550660,Tolling,tolling
1550665,General Ringing,general
1550671,Tolling,tolling
1550685,General Ringing,general
1550689,General Ringing,general
1550692,Tolling,tolling
1550693,"Rounds, Call Changes and 96 Tolls",tolling
1550695,Rounds,rounds
1550696,Tolling,tolling
1550698,Tolling,tolling
1550699,Rounds and Call Changes,rounds_and_call_changes
1550700,General Ringing,general
1550701,General Ringing Including Called Changes To Queens and Kings,general
1550702,General Ringing Including Cambridge Surprise Minor and Queens on 8,multiple_methods
1550704,"Rounds and Call Changes, Grandsire Triples and Plain Bob Triples",rounds_and_call_changes
1550723,Tolling,tolling
1550725,Tolling,tolling
1550726,Tolling,tolling
1550728,96 Tolling,tolling
1550729,Call Changes,call_changes
1550730,Tellers and 96 Half Muffled Tolling,tolling
1550731,Rounds and Call Changes Plus Tolling,tolling
1550732,Tolling,tolling
1550738,Rounds and Call Changes,rounds_and_call_changes
1550744,Rounds and Call Changes,rounds_and_call_changes
1550756,Tolling,tolling
1550758,"Queens, Kings and General Ringing",general
1550768,Tolling,tolling
1550769,Tolling Tenor,tolling
1550771,Rounds and Call Changes,rounds_and_call_changes
1550773,Tolling,tolling
1550774,General Ringing,general
1550775,Rounds and Call Changes,rounds_and_call_changes
1550776,Call Changes,call_changes
1550777,"Fully Muffled Rounds, Call Changes, Plain Bob Doubles",rounds_and_call_changes
1550778,"Rounds, Call Changes, Plain Bob Doubles In Memoriam",rounds_and_call_changes
1550779,General Ringing,general
1550801,Tolling,tolling
1550805,Tolling,tolling
1550807,General Ringing,general
1550808,General Ringing,general
1550809,Tolling,tolling
1550813,96 Tolling,tolling
1550816,Call Changes,call_changes
1550821,"Plain Bob, Grandsire Doubles, Rounds and Call Changes",rounds_and_call_changes
1550837,Tolling,tolling
1550842,Tolling,tolling
1550843,Call Changes,call_changes
1550844,Rounds and Call Changes,rounds_and_call_changes
1550857,Called Changes,unclassified
1550858,Call Changes,call_changes
1550861,Call Changes - Queens and Kings,call_changes
1550871,General Ringing,general
1550872,"Queens, Plain Hunt In Whole Pulls, Whole Pull and Stand, 96 Tolling",tolling
1550881,3 Sets Of 96 Rounds,rounds
1550883,General Ringing,general
1550884,Rounds,rounds
1550901,General Ringing,general
1550908,Spliced Surprise Major (8m),multiple_methods
1550911,Tolling,tolling
1550912,Call Changes,call_changes
1550914,General Ringing,general
1550915,Rounds,rounds
1550916,General Ringing,general
1550922,"Rounds, Call Changes, Doubles",rounds_and_call_changes
1550924,Tolling,tolling
1550939,Tolling Tenor,tolling
1550940,Tolling,tolling
1550941,Rounds and Call Changes and Chiming,tolling
1550942,Rounds and Call Changes With Intermittent Tolling,tolling
1550943,"Rounds, Call Changes and Tenor Bell Tolled",tolling
1550945,Call Changes,call_changes
1550946,Call Changes,call_changes
1550948,Tolling,tolling
1550949,Rounds and Call Changes,rounds_and_call_changes
1550951,Tolling,tolling
1550952,Rounds and Call Changes,rounds_and_call_changes
1550953,Rounds and Call Changes,rounds_and_call_changes
1550954,Rounds and Call Changes For Cop26,rounds_and_call_changes
1550956,Rounds Call Changes and General Ringing,rounds_and_call_changes
1550958,Rounds and Call Changes on 10,rounds_and_call_changes
1550959,Rounds and Call Changes on 10,rounds_and_call_changes
1550960,More Rounds and Call Changes,rounds_and_call_changes
1550961,Even More Rounds and Call Changes,rounds_and_call_changes
1550963,Rounds and Call Changes on Ten,rounds_and_call_changes
1550965,General Ringing,general
1550968,Tolling,tolling
1550972,Tolling,tolling
1550973,Rounds and Call Changes,rounds_and_call_changes
1550975,Rounds and Call Changes,rounds_and_call_changes
1550976,Rounds and Call Changes,rounds_and_call_changes
1550983,Tolling,tolling
1550988,General Ringing,general
1550992,Tolling,tolling
1550993,Rounds and Call Changes,rounds_and_call_changes
1550996,Rounds and Call Changes,rounds_and_call_changes
1550998,Tolling,tolling
1551000,Spliced Bob Maximus (3m),multiple_methods
1551004,Spliced Bob Major (2m),multiple_methods
1551013,Rounds and Tolling,tolling
1551017,Tolling,tolling
1551020,Rounds and Set Changes,rounds
1551026,Rounds and Call Changes,rounds_and_call_changes
1551027,Rounds and Call Changes,rounds_and_call_changes
1551028,Rounds and Call Changes,rounds_and_call_changes
1551029,Sanctus Bell Tolling,tolling
1551032,Rounds and Call Changes,rounds_and_call_changes
1551040,Call Changes,call_changes
1551044,Tolling,tolling
1551047,Tolling,tolling
1551067,Call Changes,call_changes
1551068,Call Changes,call_changes
1551069,General Ringing,general
1551072,General Ringing,general
1551077,General Ringing,general
1551088,96 Tolling and Fully Muffled General Ringing,tolling
1551091,Rounds and Called Changes,rounds
1551093,Rounds,rounds
1551105,Grandsire Triples and Call Changes,call_changes
1551115,Tolling Of Tenor,tolling
1551117,Tolling,tolling
1551118,General Ringing,general
1551124,Reverse St Bartholomew Doubles,unclassified
1551126,Rounds,rounds
1551129,"Rounds, Call Changes and Tolling",tolling
1551132,Tolling,tolling
1551134,Tolling,tolling
1551139,Rounds and Call Changes,rounds_and_call_changes
1551149,General Ringing and 96 Tolling,tolling
1551158,Spliced Surprise Major (4m),multiple_methods
1551165,Tolling,tolling
1551167,Elizabeth 11 Funeral Tolling,tolling
1551174,I Can't Believe They Are Ringing Minimus Again Alliance Minimus,unclassified
1551175,Spliced Surprise Minor (5m),multiple_methods
1551177,King's Call Changes,call_changes
1551185,Antelope Minor,unclassified
1551186,Half-Muffled Tolling,tolling
1551187,General Ringing,general
1551188,Tolling,tolling
1551193,Call Changes and Plain Hunt,call_changes
1551194,Call Changes,call_changes
1551196,Rounds and Call Changes,rounds_and_call_changes
1551197,Rounds Call Changes and 96 Tolling,tolling
1551198,Fully Muffled Tolling,tolling
1551199,Tolling,tolling
1551200,General Ringing,general
1551202,General Ringing,general
1551203,Queens and Kings Call Changes,call_changes
1551205,Call Changes,call_changes
1551228,General Ringing,general
1551232,"Rounds, Half Muffled",rounds
1551245,Rounds For The 70th Anniversary Of Hm The Queen's Accession,rounds
1551248,General Ringing,general
1551265,Tolling,tolling
1551272,"Rounds, Call Changes, Touches Of Grandsire and Plain Bob Doubles, Ending With Diminishing Rounds and Tolling on The Tenor",tolling
1551277,Rounds and Queens Half Muffled Ringing,rounds
1551279,Tolling Tenor,tolling
1551294,General Ringing,general
1551296,General Ringing,general
1551297,General Ringing,general
1551301,Rounds and Call Changes,rounds_and_call_changes
1551309,Half Muffled General Ringing,general
1551316,Call Changes,call_changes
1551317,Call Changes,call_changes
1551338,Tolling,tolling
1551339,Tolling,tolling
1551345,General Ringing,general
1551346,General Ringing,general
1551347,Call Changes and Tolling,tolling
1551351,Elford Doubles,unclassified
1551352,Chiming,tolling
1551361,Doubles (11m),multiple_methods
1551365,Doubles (5m),multiple_methods
1551381,Spliced Surprise Major (8m),multiple_methods
1551383,Spliced Bob Fourteen (3m),multiple_methods
1551401,Spliced Surprise Major (8m),multiple_methods
1551421,Doubles (2m),multiple_methods
1551432,Call Changes Including Queens,call_changes
1551468,Tolling,tolling
1551469,Doubles (12m/p),multiple_methods
1551472,General Ringing and Chiming,tolling
1551489,Plain Bob Singles and Tolling,tolling
1551523,"Call Changes, Mexican Wave, Plain Hunt, Plain Bob Major",call_changes
1551527,Tolling,tolling
1551528,Tolling,tolling
1551529,Doubles and Rounds and Call Changes,rounds_and_call_changes
1551537,Tolling,tolling
1551550,Tolling,tolling
1551558,Rounds,rounds
1551560,Rounds,rounds
1551562,93 Tolling,tolling
1551564,Rounds and Call Changes,rounds_and_call_changes
1551574,Call Changes,call_changes
1551576,"General Ringing Of Doubles Consisting Of Plain Bob, Reverse Canterbury, Grandsire, St Simon's and St Nicholas Doubles Plus 96 Tolling",tolling
1551579,Call Changes and Rounds,rounds_and_call_changes
1551580,Tolling,tolling
1551581,General Ringing,general
1551582,96 Tolling,tolling
1551583,Rounds and Tolling,tolling
1551587,General Ringing + 96 Chiming,tolling
1551592,General Ringing,general
1551594,Tolling Of Tenor,tolling
1551596,Spliced Surprise Major (8m),multiple_methods
1551598,Rounds,rounds
1551600,Call Changes,call_changes
1551609,"Rounds, Call-Changes, Tolling",tolling
1551613,Rounds on 6,rounds
1551614,Tolling Of The Tenor Bell,tolling
1551615,Call Changes and Single Court Place Minimus,call_changes
1551631,Half-Muffled General Ringing,general
1551637,Tolling,tolling
1551640,Half Muffled Rounds,rounds
1551645,Tolling,tolling
1551646,General Ringing Plain Bob Doubles,general
1551647,Doubles (10m),multiple_methods
1551656,call changes on Queens,call_changes
1551666,Rounds and Call Changes,rounds_and_call_changes
1551670,"Rounds, Call Changes, Plain Hunt on 7, Plain Bob Triples, Grandsire Triples",rounds_and_call_changes
1551676,Rounds and Call Changes,rounds_and_call_changes
1551679,"Rounds, Kings, Bob Doubles",rounds
1551682,"Rounds, Call Changes From Queens To Kings",rounds_and_call_changes
1551688,Rounds,rounds
1551695,Tolling,tolling
1551700,Tolling,tolling
1551706,Tolling,tolling
1551729,Rounds on 8,rounds
1551737,Rounds and Call Changes,rounds_and_call_changes
1551760,Doubles (8m),multiple_methods
1551798,Rounds and Call Changes,rounds_and_call_changes
1551801,Spliced Surprise Major (53m),multiple_methods
1551804,Call Changes,call_changes
1551807,Call Changes,call_changes
1551812,Doubles (4m),multiple_methods
1551816,Call Changes,call_changes
1551827,Rounds and Call Changes,rounds_and_call_changes
1551829,Rounds and Call Changes,rounds_and_call_changes
1551838,Doubles (11m/p),multiple_methods
1551854,Doubles (8m/v/p),multiple_methods
1551858,Rounds and Call Changes,rounds_and_call_changes
1551859,General Ringing,general
1551860,General Ringing,general
1551861,General Ringing,general
1551862,Rounds and Call Changes,rounds_and_call_changes
1551863,General Ringing,general
1551865,Call Changes,call_changes
1551886,Spliced Surprise Major (36m),multiple_methods
1551887,Rounds and Called Changes,rounds
1551888,Rounds and Called Changes,rounds
1551889,"Rounds, Call Changes and Whole Pull and Stand",rounds_and_call_changes
1551890,Rounds and Call Changes,rounds_and_call_changes
1551891,"Rounds, Call Changes, Whole Pull and Stand",rounds_and_call_changes
1551910,Rounds,rounds
1551942,Rounds and Call Changes,rounds_and_call_changes
1551956,Spliced Bob Fourteen (3m),multiple_methods
1551962,Call Changes,call_changes
1551964,General Ringing,general
1551966,General Ringing,general
1551967,General Ringing,general
1551969,Tolling,tolling
1551974,Tolling,tolling
1551977,General Ringing,general
1551979,General Ringing,general
1551982,Doubles (3m),multiple_methods
1551998,Tolling,tolling
1552000,Tolling,tolling
1552006,Doubles (21m),multiple_methods
1552007,General Ringing,general
1552021,General Ringing,general
1552022,Rounds,rounds
1552096,"Rounds and Call Changes, Plain Bob Doubles and Grandsire",rounds_and_call_changes
1552109,Grandsire Doubles and Call Changes,call_changes
1552126,Spliced Bob Maximus (3m),multiple_methods
1552180,General Ringing,general
1552183,Tin Wedding Doubles,unclassified
1552203,Grandsire Triples and Tolling,tolling
1552204,"Grandsire Triples, Rounds and Call Changes",rounds_and_call_changes
1552205,"Grandsire Triples, Call Changes and Tolling",tolling
1552223,Doubles (4m),multiple_methods
1552225,Call Changes,call_changes
1552226,General Ringing,general
1552227,Call Changes,call_changes
1552249,Spliced Surprise Major (5m),multiple_methods
1552265,Surprise Minor (3m),multiple_methods
1552274,Rounds,rounds
1552278,Rounds,rounds
1552281,Rounds,rounds
1552282,Rounds and Call Changes,rounds_and_call_changes
1552284,Tolling,tolling
1552286,Rounds,rounds
1552288,Rounds,rounds
1552293,Tolling Bell No 6,tolling
1552295,Rounds,rounds
1552299,Tolling,tolling
1552302,Rounds,rounds
1552307,Rounds,rounds
1552310,Rounds,rounds
1552313,Rounds and Kings,rounds
1552316,Rounds,rounds
1552359,Rounds,rounds
1552360,Call Changes,call_changes
1552371,Spliced Minor (4m),multiple_methods
1552372,Spliced Doubles (8m/26v),multiple_methods
1552377,Spliced Surprise Major (8m),multiple_methods
1552379,St Clements and Plain Bob Minor,multiple_methods
1552447,Singles (25m/v),multiple_methods
1552480,Nine Tailors and 88 Tolling,tolling
1552511,Spliced Surprise Minor (4m),multiple_methods
1552525,General Ringing,general
1552527,General Ringing,general
1552529,"Rounds, Call Changes, Tolling",tolling
1552531,"Rounds Call Changes, Bob Doubles",rounds_and_call_changes
1552533,Rounds and Tolling,tolling
1552535,Spliced Plain Minor (4m),multiple_methods
1552544,Rounds,rounds
1552552,Reverse Peal no 1 Doubles Call Changes,call_changes
1552560,General Ringing,general
1552561,General Ringing,general
1552562,Tolling,tolling
1552563,Cal Changes Tolling,tolling
1552564,"Rounds, Call Changes and Tolling",tolling
1552565,General Ringing,general
1552566,Call Changes and Plain Hunt Places,call_changes
1552568,Balmoral on Royal Deeside Triples,unclassified
1552577,General Ringing,general
1552587,Rounds and Call Changes,rounds_and_call_changes
1552598,Call Changes,call_changes
1552602,General Ringing,general
1552603,Tolling,tolling
1552604,Spliced Surprise Major (8m),multiple_methods
1552605,Doubles (11m),multiple_methods
1552609,Call Changes,call_changes
1552622,Tolling,tolling
1552623,Spliced Bob Major (3m),multiple_methods
1552637,Spliced Surprise Major (11m),multiple_methods
1552718,Call Changes,call_changes
1552734,Rounds and Call Changes,rounds_and_call_changes
1552738,Rounds and Call Changes,rounds_and_call_changes
1552743,Rounds and Call Changes,rounds_and_call_changes
1552784,5m Doubles,multiple_methods
1552786,Rounds and Call Changes,rounds_and_call_changes
1552806,Rounds and Call Changes,rounds_and_call_changes
1552812,River Itchen Doubles,unclassified
1552813,Doubles (10p/m/v),unclassified
1552821,Pottery Wedding Doubles,unclassified
1552833,Rounds and Tolling,tolling
1552834,Rounds and Call Changes,rounds_and_call_changes
1552842,Rounds and Call Changes,rounds_and_call_changes
1552846,Spliced Treble Bob Major (2m),multiple_methods
1552874,General Ringing,general
1552880,"St Clements, Little Bob and Plain Bob Minor",multiple_methods
1552913,Called Changes,unclassified
1552915,Called Changes,unclassified
1552931,General Ringing,general
1552935,Tolling,tolling
1552936,Tolling,tolling
1552939,Tolling,tolling
1552962,General Ringing,general
1552963,Rounds and Call Changes,rounds_and_call_changes
1552983,336 Grandsire Triples and Call Changes,call_changes
1552984,Doubles (3m),multiple_methods
1552991,Rounds and Call Changes,rounds_and_call_changes
1552992,Tolling,tolling
1552998,Call Changes,call_changes
1552999,Rounds and Call Changes,rounds_and_call_changes
1553010,Rounds and Call Changes,rounds_and_call_changes
1553020,General Ringing,general
1553029,Doubles (42v),multiple_methods
1553068,Call Changes,call_changes
1553069,Call Changes,call_changes
1553073,"Rounds and Call Changes, Half Muffled, Ending With Tenor Tolling 70 Times",tolling
1553074,Rounds and Call Changes,rounds_and_call_changes
1553077,General Ringing on Open Bells,general
1553097,Call Changes,call_changes
1553148,Doubles (11m),multiple_methods
1553162,Tolling,tolling
1553164,"Call Changes, Plain Bob Doubles and Grandsire Doubles",call_changes
1553165,"Rounds, Half-Muffled",rounds
1553166,Tolling,tolling
1553167,"Rounds, Half-Muffled",rounds
1553171,Spliced Maximus (11m),multiple_methods
1553197,Rounds,rounds
1553208,General Ringing,general
1553215,Call Changes,call_changes
1553224,Call Changes,call_changes
1553226,Call Changes,call_changes
1553228,Call Changes and Grandsire Doubles,call_changes
1553229,Spliced Bob Royal (4m),multiple_methods
1553246,"St Clements Bob Minor, Bob Minor, Little Bob Minor",unclassified
1553250,Tolling,tolling
1553266,Spliced Surprise Minor (11m),multiple_methods
1553294,Rounds and Call Chamges,rounds
1553297,Sandiacre and Wooler Surprise Minor,multiple_methods
1553298,Doubles (42m),multiple_methods
1553302,General Ringing,general
1553308,St Clements Bob Minor,unclassified
1553310,Rounds and Call Changes,rounds_and_call_changes
1553351,Tolling Fully Muffled,tolling
1553371,Tolling,tolling
1553443,Call Changes,call_changes
1553445,Call Changes,call_changes
1553446,General Ringing,general
1553467,Call Changes and Tolling,tolling
1553469,Rounds and Call Changes,rounds_and_call_changes
1553472,Tolling,tolling
1553473,Tolling 96 Times,tolling
1553541,Call Changes,call_changes
1553545,General Ringing,general
1553550,Call Changes,call_changes
1553557,General Ringing For The Proclamation Of The Accession Of King Charles III,general
1553592,General Ringing,general
1553623,General Ringing,general
1553634,Rounds and Call Changes,rounds_and_call_changes
1553700,Various Doubles,multiple_methods
1553711,Cassington Little Bob Fourteen,unclassified
1553722,Tolling Tenor Half Muffled,tolling
1553764,Spliced Surprise Major (8m),multiple_methods
1553773,General Ringing,general
1553777,General Ringing,general
1553779,Platinum Wedding Doubles,unclassified
1553780,Doubles (3m),multiple_methods
1553797,Rounds,rounds
1553798,Call Changes Devon Peal on 8,call_changes
1553802,"Slum Place, Staplegrove and Streethay Doubles",multiple_methods
1553884,Rounds,rounds
1553889,Tony's Tipple Doubles,unclassified
1553913,Call Changes,call_changes
1553927,Doubles (4m/p),multiple_methods
1553934,Rounds and Call Changes,rounds_and_call_changes
1553943,General Ringing,general
1554116,Call Changes,call_changes
1554137,Tony's Tipple Doubles,unclassified
1554200,Called Changes Including The Queen's Peal,unclassified
1554201,Spliced Surprise Major (8m),multiple_methods
1554210,Rounds and Calls,rounds
1554250,Call Changes,call_changes
1554260,Spliced Surprise Major (8m),multiple_methods
1554262,Doubles (2m),multiple_methods
1554263,Rounds and Call Changes,rounds_and_call_changes
1554292,Tolling,tolling
1554374,General Ringing and Tolling,tolling
1554417,Call Changes,call_changes
1554510,Rounds and Call Changes,rounds_and_call_changes
1554575,Call Changes,call_changes
1554585,Spliced Surprise Major (8m),multiple_methods
1554659,General Ringing,general
1554697,General Ringing,general
1554719,Tolling ½ Muffled Tenor,tolling
1554723,Tolling ½ Muffled Tenor,tolling
1554760,Minor (2m),multiple_methods
1554779,Minor (10m),multiple_methods
1554823,Doubles (1m/1v),multiple_methods
1554881,Doubles (21m),multiple_methods
1554889,Plain and Little Bob Minor,multiple_methods
1554894,Single Oxford Bob and Plain Bob Minor,multiple_methods
1554918,"Call Changes, Grandsire Triples, 336 Plain Bob Major",call_changes
1554940,General Ringing,general
1555005,Pink's Doubles,unclassified
1555044,Doubles (11m/v),multiple_methods
1555087,St Thomas Doubles,unclassified
1555129,Spliced Bob Major (3m),multiple_methods
1555130,Meiringen Little Place and Gainsborough Little Bob Major,multiple_methods
1555134,Doubles (4m),multiple_methods
1555142,Spliced Surprise Major (3m),multiple_methods
1555163,Spliced Plain Bob Doubles and Minor,multiple_methods
1555190,Call Changes,call_changes
1555205,General Ringing,general
1555209,Rounds and Call Changes,rounds_and_call_changes
1555215,Call Changes,call_changes
1555219,Paddington Bear Doubles,unclassified
1555234,"Tolling, Rounds and Call Changes",tolling
1555300,Doubles (11m/v),multiple_methods
1555314,Doubles (11v),multiple_methods
1555334,Doubles (3m),multiple_methods
1555345,Doubles (6m/p/v),multiple_methods
1555353,Call Changes,call_changes
1555354,London Surprise Royal,unclassified
1555360,April Day Doubles,unclassified
1555373,Southrepps Doubles,unclassified
1555388,Call Changes,call_changes
1555391,Call Changes,call_changes
1555428,Tolling,tolling
1555429,"Rounds and Call Changes, Plain Hunt Doubles",rounds_and_call_changes
1555430,Tolling,tolling
1555433,Tolling,tolling
1555434,Tolling,tolling
1555444,Spliced Plain Royal (9m),multiple_methods
1555484,Tolling,tolling
1555486,Tolling,tolling
1555490,Tolling,tolling
1555493,Tolling,tolling
1555495,Tolling,tolling
1555496,Tolling,tolling
1555528,Spliced Surprise Minor (12m),multiple_methods
1555547,Cassington Little Bob Fourteen,unclassified
1555606,General Ringing,general
1555621,Rounds and Call Changes,rounds_and_call_changes
1555625,Call Changes and Various Methods,call_changes
1555652,Plain Bob Minor and Grandsire Doubles,multiple_methods
1555731,Chase Doubles,unclassified
1555742,Spliced Bob Royal (2m),multiple_methods
1555756,Call Changes,call_changes
1555778,Doubles (5m),multiple_methods
1555781,Tolling Blows,tolling
1555786,Call Changes,call_changes
1555791,Spliced Doubles and Minor (2m),multiple_methods
1555840,Spliced Major (2m),multiple_methods
1555852,Half Muffled Tolling,tolling
1555857,Service and General Ringing,general
1555901,Spliced Surprise Minor (23m),multiple_methods
1555916,Tulloch Alliance Maximus,unclassified
1555967,Mixed Doubles (11m),multiple_methods
1555968,Spliced Surprise and Plain Major,multiple_methods
1555970,Mixed Doubles (3m),multiple_methods
1555985,Mixed Doubles (3m),multiple_methods
1555988,Doubles (1p/4m/6v),multiple_methods
1555994,Tolling,tolling
1555995,Tolling,tolling
1555997,Tolling,tolling
1556092,Doubles (7m),multiple_methods
1556121,General Ringing,general
1556134,Rounds and Tolling,tolling
1556246,Sgurr A'Chaorachain Surprise Royal,unclassified
1556262,Call Changes,call_changes
1556264,Rounds,rounds
1556265,Rounds,rounds
1556302,General Ringing,general
1556347,Doubles (5m),multiple_methods
1556352,Doubles (11m),multiple_methods
1556429,2m Surprise Minor,multiple_methods
1556464,Minor (7m),multiple_methods
1556498,Doubles (11p/m/v),unclassified
1556520,Combined Kent and Oxford Treble Bob Minor,multiple_methods
1556531,Minor (5m),multiple_methods
1556563,Dixon's Bob Minor,unclassified
1556576,Spliced Surprise Major (8m),multiple_methods
1556578,General Ringing,general
1556622,Rounds,rounds
1556654,China Wedding Doubles,unclassified
1556680,General Ringing on Handbells,general
1556681,Variatiion on Bob Minimus,unclassified
1556703,Call Changes,call_changes
1556704,Doubles (5m),multiple_methods
1556707,Tolling,tolling
1556727,Doubles (11v),multiple_methods
1556748,October Doubles,unclassified
1556804,"Tony's Tipple, Tattyoddbits and Trafalgar Doubles",multiple_methods
1556811,Call Changes,call_changes
1556812,Call Changes,call_changes
1556816,Spliced Surprise Major (4m),multiple_methods
1556933,General Ringing,general
1556948,Spliced Surprise Major (8m),multiple_methods
1556951,Doubles (3m),multiple_methods
1556955,Spliced Surprise Major (8m),multiple_methods
1557004,Winchenden Place Doubles,unclassified
1557007,Call Changes,call_changes
1557008,Call Changes,call_changes
1557134,Rounds and Call Changes,rounds_and_call_changes
1557153,Doubles (3m),multiple_methods
1557159,Doubles (5m),multiple_methods
1557204,All Saints Doubles,unclassified
1557213,"All Saints Place and Plain Bob Doubles, Plain Hunt and Call Changes",call_changes
1557214,"All Saints Place and Plain Bob Doubles, Plain Bob Minor, Plain Hunt and Call Changes",call_changes
1557247,Doubles (11m),multiple_methods
1557286,General Ringing,general
1557321,Spliced Surprise Major (2m),multiple_methods
1557398,Call Changes,call_changes
1557413,Doubles (8m),multiple_methods
1557423,Doubles (6m/v),multiple_methods
1557469,Spliced Surprise Major (4m),multiple_methods
1557628,Doubles (5m),multiple_methods
1557646,General Ringing and Tolling,tolling
1557647,Tolling,tolling
1557699,Call Changes,call_changes
1557832,Doubles (5m/v),multiple_methods
1557881,Spliced Surprise Major (3m),multiple_methods
1557898,Minor (55m),multiple_methods
