perf_id,position,footnote
411075,1,Also a birthday compliment to E Ann Williams.
411075,2,350th peal and 100th peal with this conductor - 3.
1816036,0,Contribution £3
394050,0,A birthday compliment to Rhona I H McEune.
120323,0,400th handbell peal: 5-6; First in the method in hand: 7-8.
1045287,0,Get well compliment to Shirley Blake and for Chinese New Year
120318,0,To celebrate the start of the Year of the Dragon.
1109824,0,Rung at the conclusion of the Centenary Year of the Northern Branch of the W&DCRA
1908774,0,700th peal - 6.
1130041,0,Rung for Chinese New Year.
1130041,1,"Belated birthday compliements to Sue Liebow, Elizabeth Evans and Suzy Fellows."
120296,0,1st in method for all.
120296,1,100th together: 3 & 8
436161,0,"The band wish to associate the organiser,"
436161,1,John Ketteringham with this Quarter.
377478,0,Rung prior to Evensong.
377478,1,Also rung with the best wishes of the band to Margaret Oram for a speedy recovery.
1011971,0,"Rung to celebrate the marriage of Brian Bull and Jennifer Quartly on  21st January 2012. Jennifer is daughter of Roger Quartly, one of our earlier ringers."
120254,0,For the Week of Prayer for Christian Unity Evening Service
1903989,0,Rung to celebrate the life of Richard Tayler - Tower Captain of Monken Hadley who died yesterday.
1903989,1,1st Surprise Major inside - 4
1903989,2,1st Surprise Major as conductor
1152833,0,For evensong.
1152833,1,First Erin: 2 and as conductor.
1152841,0,For morning service.
120252,0,1st inside 2
120266,0,Rung prior to the Service for the Week of Prayer for Christian Unity
120230,0,1st Quarter 'inside' 2. A North Wales Association Diamond Jubilee Year quarter.
120233,0,Rung for the Beverley United Churches service at St Mary's.
120233,1,First in the method - 7.
1081928,0,"Sponsored in aid of the Bingley Handbell Fund by Eva Elliott in memory of her husband Colin Elliott, who died 19th January 2004. Colin was a member of the choir at this church for many years."
1208139,0,First peal at first attempt: 8
1046527,0,"Rung for Holy Communion and to celebrate Simon Ford,s birthday earlier this month."
1117080,0,"Rung for Evensong, and to wish the conductor well as he leaves Holy Trinity to take up his new post as Director of Music at St Nicolas Guildford."
1085669,0,"Rung for the 100th Aniversary of Captain R F Scott reaching the South Pole,also remembering Sir Raymond Priestley who was a geologist on that expedition and lived in Bredons Norton for much of his life . Two of his grandchildren still live in the village."
120219,0,Rung for Sunday Evensong
120219,1,First in method: 3
120202,0,For Evening service.
120202,1,First on 10: 1 and 10
394045,0,Rung for the feast of St Catwg.
120257,0,Rung with best wishes to Canon Arthur Edwards for his retirement today.
120298,0,"1st in method - 2, 3, 6"
120298,1,1st blows in method - 4
120298,2,1st Treble Bob - 1
1062824,0,1000th quarter - 2. 600th quarter - 5. 1st in method by all
1047018,0,For Epiphany Carol Service. 1st quarter peal 6
424334,0,Rung for morning service and as a 78th birthday compliment to Peter (6th)
424334,1,£1
1044610,0,First on 8 inside - 5
1044610,1,For Midlands Cathedrals Festival Evensong
1115895,0,"1st Kent Major on an inside pair, 5-6"
1047830,0,Rung on the front six after Confirmation Service;with special mention of Kelly Jane Hughes (one of our ringers).
1676071,0,"For Evensong. To welcome John Hawes, new head Verger at the cathedral."
1676071,1,First Yorkshire: 2
1105605,0,"1st blows of Rutland Royal: 4,6,8."
1105605,1,"1st Rutland Royal: 2,3."
1105605,2,For Evensong on D&N 10/12 bell QP weekend.
1105605,3,9 from 10.
120509,0,For Evensong.
120509,1,1st in m for all.
120509,2,£1.50
120249,0,"Rung in memory of Edith Binstead, mother of Andrew, who died on Thursday 19th January, 2012"
412575,0,For morning service. First St Simons and St Martins (4) and 5 as conductor.
412575,1,BD
120401,0,First spliced - 3; 50th quarter in tower - 4
120421,0,"Belated Wedding compliment to Claire Lynds and Jeremy Holder, married on 5th December 2011."
120421,1,First quarter on eight bells  1.
120212,0,1st Quarter Peal on a working bell - 1.
120229,0,1st Bristol - 2. Rung for Evensong.
120224,0,For Evensong
1126646,0,For Evensong.
393644,0,50th quarter together - 5 & 8. Rung for evening Holy Communion.
1086538,0,1st S.Royal inside: 4
1086538,1,After Mass on D&N 10/12 bell QP weekend.
1086538,2,7 from 8.
447829,0,1st Quarter Peal in the method
447829,1,Barrow-on-Humber S Major
447829,2,-38-14-58-16-34-58.36-1456.78 LE 12
1116749,0,1st Stedman as (c).
1116749,1,On D&N 10/12 bell QP weekend.
1116749,2,11 from 12.
394046,0,"Rung as a farewell compliment to Joanna Anderson, Associate Priest at Hexham Abbey, April 2009 to January 2012."
394046,1,First peal of spliced by a Hexham Sunday service band.
120289,0,"With compliments to the Conductor on completing 60 years ringing, all at this church. Also to mark the 40th anniversary of the bells being rehung lower in the tower. Also a compliment to Rev Mark Howarth on being inducted Vicar of Rochdale, at Rochdale Parish Church, today."
1106899,0,"In affectionate and thankful memory of Richard Tayler, Tower Captain of Monken Hadley and a good friend of this tower, who died the previous day. 1st Q 1 and 6, 1st inside 3."
120195,0,Oggy's Birthday treat!
1051103,0,For United service.
1051103,1,Best wishes to Margaret E Oram for a quick recovery.
1094021,0,For Evensong
1094021,1,First inside in method 3
1094021,2,Twenty years of ringing 4
1094021,3,First birthday compliment to Catherine Birch (daughter of Zoe and Daniel)
154252,0,1st Q: 1.
1063609,0,A birthday compliment to 4
435247,0,"First in method: 3, 5, 6, 8."
435247,1,"Rung prior to Evensong in thanksgiving for the life of Don Fellows (3/8/30-21/1/12), Tower Captain of Edwalton. A lovely man."
1109461,0,Rung for Morning Service
1122770,0,For Evensong.
1101334,0,First on eight: 1
1101334,1,First Grandsire Triples: 6
1131817,0,Rung for evening service.
1102113,0,First Qtr for 37 years - 1
1985205,0,First Grandsire Cinques 9
394047,0,Rung as a birthday compliment to Linda Garton.
1131816,0,For Evensong
120272,0,First Major in hand: 3-4
1985206,0,"First Max: 1, 4, 9"
1985206,1,First Bob Max: 2
1109823,0,Rung on the back four of the front six for Choral Eucharist.
1109823,1,Things can only get better....
120403,0,In Memory of Jennifer Murphy
1584303,0,In Memory of Jennifer Murphy
1059912,0,"4,700th peal - 2"
377474,0,100th Q Peal 5
377474,1,First in Method 3
424322,0,First Major as conductor
120176,0,First of treble bob: 1
1934570,0,For Evensong
120221,0,Rung prior to Evensong as a wedding compliment to John Eborall's daughter.
1047829,0,"Remembering Bob Martin, on the third anniversary of his death."
1047829,1,On D&N 10/12 bell QP weekend.
1047829,2,10 from 11.
120274,0,"First in the method 2, 3 and 4."
120274,1,Rung for Evensong.
120294,0,1st Quarter Peal of Stedman - 1. A birthday compliment to Robert Wood
285888,0,Dedicated to the memory of Richard Tayler of Monken Hadley.
120477,0,First spliced surprise minor: 3.  First spliced minor as conductor
120268,0,First on cover: 6
1103833,0,"Rung in fond memory of Donald Mann a ringer at this church for over 60 years. This his favourite method, rung half muffled"
120194,0,First in method for most of the band.
1444621,0,"This quarter peal was rung in memory of my dad (Alistair), who passed away one year ago yesterday."
377471,0,"To welcome Tessa and Mike to Perth; also to celebrate the birth, on 21 January, of Matthew John Day, great-nephew of 5."
441461,0,Rung following morning Eucharist to mark the week for Christian Unity
120470,0,Rung for Evensong.
120470,1,£BD
1696112,0,For evensong and Joseph's 13th Birthday. 1st Quarter for an all 19th Plymouth Scout Group Band.
120241,0,Rung for Evensong and as a compliment to David and Diana Belcham on the Golden Anniversary of their marriage at St Mary's Prittlewell on 20th January 1962.
393642,0,"Most m/p/v: 3, 4 and as cond"
1912501,0,Evensong
1912501,1,*50th Quarter Peal
424326,0,For Evensong. 1st in v for all. Wishing the 6th clapper a speedy recovery.
1135119,0,* first inside
1137015,0,Rung to celebrate the installation of Canon Bruce Saunders as Sub Dean.
1137015,1,1st blows in method: 2
120222,0,First of Stedman - 7.
393641,0,"Rung for Christian Unity Service at the nearby RC church of ""Our Lady of the Angels & St Peter in Chains"""
1107624,0,On D&N 10/12 bell QP weekend.
1107624,1,8 from 9.
1144672,0,For Choral Evensong.
1144672,1,First quarter peal of triples inside: 2
120165,0,In memory of Jennifer Murphy.
120273,0,"A 40th Birthday compliment to David Hengeli, & 60th to Jenny Parris – both local ringers."
120273,1,First peal in the method for the association and by all except 4
1066316,0,For the Healing Service and in thanksgiving for the life of Harry Edward Wells of Harwell.
393648,0,"First blows in method: 2, 3, 4 and 5."
412861,0,Rung half muffled at the conclusion of L B Haringey Holocaust Memorial Event at nearby Bruce Castle
1941835,0,For Evensong
120284,0,For Evening prayer
172113,0,For Sunday Service
1441581,0,With good wishes to Peter and Carol Bill for a safe return to the UK.
1677693,0,"First blows in method: 2, 3, 4 and 5."
120187,0,For Christian Unity.  First at first attempt 1 (Grandson of 5).
1726296,0,For Morning Service
120234,0,"First Surprise Royal: 2, and as conductor."
120234,1,First Cambridge Surprise Royal: 4.
120234,2,Rung after morning mass.
120078,0,First peal in the method.
120846,0,First peal: 1.
120846,1,First peal by members of the Sunday service band.
120846,2,Andy Macqueen wishes to be associated with this performance.
120072,0,"Rung with the tenor half muffled in memory of Michael Swift; also Romanie Wood, wife of the Mayor of Bexhill, who died yesterday."
120259,0,Rung by Bedford District committee members in memory of Colin M Payne.
120038,0,"Rung after a wedding to celebrate the life of Jennifer Murphy a long time Melbourne ringer who passed away 16th January, 2012"
120275,0,"In memory of Dr William John 'Iain' Macpherson (1924-2011), Fellow and former Senior Tutor and President of Gonville & Caius College Cambridge, rung before the Service in Celebration for his Life."
1895432,0,First Surprise: 2.
1895432,1,First Surprise Major as conductor.
1107214,0,1 of 3.14159265358979323846264338327950288
120130,0,"Rung 60 years after the first peal of Rutland for the Society, also at Coseley, on 19th January 1952, to the same composition."
120130,1,"The first peal since the completion of the recent restoration work to the pulleys, clappers and wheels."
394043,0,Rung as part of the continued celebrations of the 125th Anniversary of the illustrious HDGB.
424319,0,150th quarter peal on three: 3
1082319,0,"Rung for the wedding of The Revd. Michael Childs and Miss Claire Muller, which took place at St Silas, Kentish Town later that afternoon."
120123,0,250th peal: 2
120402,0,Rung as a birthday compliment to Janet Menhinick
1827936,0,For the St Johns Highbridge Music Marathon
1821370,0,1st spliced as conductor. Most spliced - 7.
1821370,1,Rung on 2nd birthday of Astrid RobinsonMarch (grandchild of 2 and neice of 6). Birthday compliment to the conductor (23rd Jan).
120080,0,"Rung to celebrate the birth of Joseph William, son of Charlotte and Gordon, and grandson of Chris and Jackie Roberts of Chester.  First in the method by all.  This time everybody took the same road, whether the High or the Low the conductor could not say."
172159,0,"Rung to mark the 219th anniversary of Louis XVI of France being executed by guillotine, having been found guilty of treason by the French Convention."
455486,0,"1st in method - 4, 8 and as conductor."
124590,0,Rung as a birthday compliment to Ruth Blackwell and David Jones.
120153,0,100th quarter peal on three bells: 2
1880332,0,1st on 12 & for the society: 1.
1880332,1,1st in method at this stage for all.
377475,0,First Peal in Method
120173,0,First quarter inside: 2
1145332,0,1st S.Max: 6
1145332,1,"To celebrate the birth of Isabelle Louise Hetherington, a niece for Matt & Jessie."
1145332,2,On D&N 10/12 bell QP weekend.
1145332,3,6 from 7.
1096709,0,1st Maximus: 6
1096709,1,On D&N 10/12 bell QP weekend.
1096709,2,5 from 6.
1141589,0,On D&N 10/12 bell QP weekend.
1141589,1,4 from 5.
1934571,0,Rung for Susan and Tony Wardel in recognition of their help with the restoration of the bells.
1934571,1,Also to commemorate their forthcoming Ruby Wedding Anniversary on June 24th 2012.
120207,0,1100th peal - 10.
120207,1,700th peal as conductor.
120207,2,500th peal for the Society - 4.
1125000,0,"Rung at the conclusion of the Centenary Year of the Northern Branch of the W&DCRA. Birthday complements to Paul Marshall, and commiserations to Helen Priest who suggested the method rung, but wasn't able to ring on the day."
120047,0,"First Caters: 1. 50th quarter of Grandsire Caters: 9. Belated birthday compliment to Corinne Duncan, ringer of 4."
1111853,0,"Rung on the feast day of St Agnes, patron saints of Virgins."
1111853,1,2 of 3.14159265358979323846264338327950288
424339,0,"100th peal of London S Major as conductor (using 100 different compositions). In anticipation of the first wedding anniversary of Ian & Ann Morrissey, married in Plumtree on 26/2/11."
120147,0,"A compliment to Eileen Jayne-Wood, local ringer at Southwick, on being awarded an MBE for her charitable services as a fund raiser for The Rowans Hospice. Also dedicated to the hard working nurses and all the patients at the hospice."
124591,0,Rung as a birthday compliment to Ruth Blackwell and David Jones.
133146,0,"Rung on the day of the Portsmouth Union of Bellringing Students Annual Dinner, by a band of past members."
133146,1,First peal in the method for the Society.
1882464,0,"First on 12: 7,12."
1119321,0,"Rung prior to the institution, induction and installation of the Reverend Canon Andrew Nunn as Rector of the Parish of St Saviour and All Hallows, Southwark and Dean of Southwark."
