perf_id,position,footnote
1046688,4,d -3-4-2-6-34-5.4.56-7
371536,0,Rung in memory of Roger Bailey 1946 - 2013.
1585248,0,Rung in memory of Roger Bailey.
1712793,0,8: first on 8.
1712793,1,Rung after meeting 8 on practice night!
1061414,0,"In memory of Roger Bailey, who helped all of us with our handbell ringing."
435081,0,"Remembering Roger Bailey, on behalf of all the Thursday lunchtime band."
1088927,0,First of surprise minor as conductor.
1368531,0,Specially arranged and rung in loving memory of Jill E Reeves.
1150543,0,First quarter peal inside: 2
1072712,0,1st in method: 3. A birthday compliment to Phil Bailey.
1584592,0,In celebration of the life of Roger Bailey.
1069111,0,Rung in memory of Roger Bailey
1753013,0,1st away from cover 1 and first in methods 2.
1753013,1,Remembering Roger Bailey
1109420,0,* First Grandsire on a working bell
1057078,0,"1st in method - 2,3,5."
1057078,1,"In thanksgiving for the life of Tony Baines of Walcot Green, Diss."
1126163,0,In memory of Roger Bailey
1135794,0,"Rung to celebrate the birth of Jacob William, born today. A son for Nikki & Aaron, Grandson for Louise & Adrian Campbell, Great Grandson for Jane & Gerry Skelly. Also 40th birthday compliment to Paul Arscott, son of Jennifer & Mervyn."
1055048,0,"In memory of Roger Bailey, using one of his own compositions, and on behalf of the whole Washington Ringing Society."
1077399,0,250th on a Thursday - 6
1077399,1,Rung in memory of Roger Bailey
431772,0,In memory of Roger Bailey
431772,1,First peal in the method:
431772,2,x30x14x50x36x1470x58x16x10x3478x90. le12(b)
1082287,0,"Rung half muffled in memory of Dixon H Luxton, long-serving Churchwarden here, whose funeral takes place tomorrow."
1076234,0,Rung in memory of Roger Bailey.
404756,0,Remembering Roger Bailey
1122724,0,A 90th birthday compliment to Ellen Parsons.
1100260,0,In memory of the Rev'd Reg Dean whose funeral took place today. He was the oldest man in Britain aged 110 years.
1100818,0,1st in the method 3.
1100818,1,"Rung in memory of Roger Bailey, who sadly died yesterday. £4."
1585232,0,In memory of Roger Bailey. One of his compositions conducted by a former pupil of his.
1092126,0,Rung in thanksgiving for the life of Roger Bailey who died yesterday.
1146636,0,"In memory of Corinne Rooke, wife of (7) and mother of (5), some time ringer and talented ecclesiastical embroiderer."
273418,0,"Rung for the wedding anniversary of Mr & Mrs Morrissey (20 years),"
273418,1,Also birthday wishes for Saturday for Peter Barnes.
1075986,0,First quarter peal 1
1081366,0,First away from tenor - 1.
1066500,0,In memory of Roger Bailey.
1115339,0,First quarter peal of Minor 'inside': 2
1113608,0,"Rung as a tribute to the life and achievements of Roger Bailey, a good friend to all those associated with ringing at Woodlands. 100th peal together - 3 and 4."
273380,0,Rung in eager anticipation of the UBSCR Annual Dinner
273380,1,First Peal (First Attempt) 3
273380,2,First as Conductor 7
273371,0,In memory of Roger Bailey.
437074,0,In memory of Roger Bailey
431769,0,In memory of Roger Bailey (25/06/1946-22/01/2013).
1667583,0,"In tribute to Roger Bailey, leading handbell ringer and character."
1102756,0,Rung in memory of Roger Bailey.
1094211,0,In fond memory of the Composer.
1135793,0,In thanksgiving for the life of Cynthia Mackay.
1135793,1,First quarter: 1. First inside: 2.
1140927,0,"First in the method by all except 3,7."
1108147,0,Rung in thanksgiving for the life of Roger Bailey.
1048553,0,First Minor as Conductor 6
1087315,0,A birthday compliment to the conductor
1090017,0,First peal in the method and completes standard 8 - 5
1090017,1,In memory of Roger Bailey
1149242,0,A Fish Court quarter.
371535,0,"First in method: 2, 4, 5"
371535,1,First as Conductor
371535,2,In fond memory of Roger Bailey
1117412,0,With thanks for Fr. Tim Jones (Vicar of this parish) for allowing us repeated access to the bells over the past week.
1047197,0,1 - First away from cover
1101853,0,First of Minor:1.
1101853,1,Remembering Roger Bailey who died today.
1151297,0,"In memory of Anne Patterson, recently deceased friend of Rose Lennon."
1151297,1,"Also to welcome Ivan Hewitt back to Lincolnshire and to the band at St. Mary's, Barton."
1101045,0,In memory of Roger Bailey.
1143909,0,"Rung in memory of Roger Bailey, a true ambassador and friend of the exercise. Rest in peace dear friend."
1082286,0,"First quarter peal of Lincolnshire Royal - 2, 5 & 6."
1084238,0,Remembering Roger D. Bailey who died earlier today.
437634,0,In memory of Tony Baines. A long time friend of this tower and several of its ringers.
1061081,0,Circled tower 11 times - 1
1061081,1,Rung with the bands best wishes to David Lewis for his 21st birthday on 27th January
1118258,0,First Grandsire Triples : 4
1109104,0,First in the Minimus method by all and for the Guild.
1087497,0,"In memory of Robert Nimmo, father of (5) who died 16/1/2013"
1127805,0,"In thanksgiving for the life of Roger Bailey, who died earlier today. First peal in the method."
1127805,1,Old Bailey Alliance Royal;
1127805,2,"-30-14-50-16-10-56-70.14-14.70, Group C1."
1108425,0,In memory of Roger Bailey.
1108425,1,First on six - 3
1047378,0,"Rung for the National Prayer Service in celebration of the fifty-seventh Presidential Inauguration, and to honor Barack H Obama, forty-fourth President of the United States."
1074410,0,1st in method for all.
273282,0,"Rung on the 30th Anniversary of Fred's first peal; 4 Minor, rung at Trumpington on 22 Jan 1983. Remembering Roger Bailey."
1138999,0,Rung immediately after the service of thanksgiving for the life of Roger Edward Hardy.
1061839,0,Richard Chandler 400th quarter
1134209,0,Happy 12th Birthday to Kaitlin
1139691,0,"Circled the tower, 4"
1057228,0,Circled tower three times - 1.
1140557,0,For the Ladies Guild Centenary
1090983,0,73rd Birthday Compliment to Terry Lane.
1120259,0,First away from cover: 1
1119249,0,For the Inauguration of Barack H Obama to his second term as President of the United States; rung as the President and inaugural parade passed the tower. Also to mark Martin Luther King Jr Day.
273218,0,First peal in the method:
273218,1,Snowy Night TB Major:
273218,2,b 56-56.18.56.12.56.18-14-18-1456-78
1095970,0,2 - First Quarter 'inside'
1095970,1,"Rung before practice night, for the first airing of the conductor's new jeans."
280561,0,"Rung after morning service. Birthday compliments to 1 (65), 2 (75) and to mark 60 years' ringing for 2. 1st inside in m: 5. Also to welcome Bethany Alice Lothian, granddaughter of the conductor, born on 14th January."
1139689,0,"Arranged and rung as a 70th birthday compliment to Jill Shaw, mother of the ringer of the four, and mother-in-law of the ringer of the six"
1044061,0,Rung prior to Evening Service.
1044061,1,First quarter peal on 8 inside: 2
1929371,0,For Morning Service
273150,0,"Arranged, with the best wishes of the band, as a wedding compliment to John Welch and Susan Laycock, married 28th. December.  Also remembering Geoff Dalton, long-time former Tower Captain,the centenary of whose birth was on 10th. December.  Rung prior to Churches Together Service."
1089773,0,In thanksgiving for the life of Brenda Goode.
1140926,0,200th on the bells - 4
1048551,0,"25th together - 1,6"
1583138,0,First quarter-peal away from cover: 1
1135799,0,Birthday compliment to Anne Jennings and Sheila Lockett
1071413,0,"Rung due to the cancellation of Choral Evensong at the Collegiate Church of All Saints, Maidstone because of heavy snowfall in Kent. Rung following the Shepherd & Crook snowball fight."
1071413,1,"Birthday compliments to Robert Blackadder of Rothschild Farmhouse (in the village) [21/1] and D. Paul Smith (Master, ASCY 1995-96) [26/1]"
382976,0,Rung before Evensong in memory of Gladys Williams (nee Moss) and Philip Endacott.
273117,0,(3) First Triples inside.  200th as Conductor
1120970,0,First Stedman Triples - 6.
1120970,1,Rung for Evensong to mark the start of the Week for Christian Unity.
1140176,0,For Evensong
1124587,0,1st Bristol S Royal: 2
1124587,1,Before Epiphany Procession on D&N 10/12 QP weekend as a farewell to Bishop Welby as he departs for Canterbury.
1124587,2,10/10
1128319,0,Rung for evening service
1133422,0,"With best wishes to the Revd Tonya Nixon who has recently left to take up her new post as Priest in Charge of Huntspill, East Huntspill and Mark."
1129264,0,"Rung before the Gathering, a joint service looking forward to the coming year. Conducting shared by 1, 2 ,3, 4 and 5."
1136285,0,1st QP 1 & 6 at 1st attempt
1129265,0,For Evensong.
273140,0,"Rung for the visit of Jenny Davies, Australian ringer. First quarter in the northern hemisphere - 5."
1095969,0,For morning service
1119256,0,For Evensong on D&N 10/12 bell QP weekend.
1119256,1,12/12
1099901,0,"Rung for service and to celebrate the birthday this week of Jill Reeve, mother-in-law of 6."
1134495,0,First Blows in Childwall 2.
441896,0,Rung before Choral Evensong.
273348,0,In loving memory of Jill Reeves.
431764,0,First inside - 2.  Slightly late 88th birthday compliment to Audrey Rivet.
1429857,0,1st Quarter- 1
1429857,1,"Rung in anticipation of two forthcoming weddings, of couples known to members of the band"
1133429,0,For Evensong
1585633,0,To celebrate the first anniversary of first bell handling lesson for 4.
1585633,1,"First blows in method 1, 3, 4."
1077398,0,First on 10 - 1
1077398,1,For Ecumenical Service for Evensong
1107372,0,18th birthday compliments to Callum Kerr.
1044062,0,"For Martin Luther King, Jr. Sunday and also to mark the second inauguration of Barack H. Obama as President."
1091395,0,On D&N 10/12 QP weekend.
1091395,1,11/11
1081648,0,For Evensong.
1081648,1,Birthday Compliments to Chris Teasdale for yesterday.
1081648,2,SJB's token gesture to the D&N 10 and 12 bell QP weekend.
1103791,0,Rung on the front 6 for Evensong.
1595734,0,Rung for Parish Communion and to congratulate Alice and Christian Burrell on the birth of their first child.
1584902,0,For Evensong.
1116478,0,"2, 3 & 4: most methods"
1116478,1,3: 50 quarter on the bells
1096994,0,For Sunday Service
1047552,0,"In memory of Richard Swayze, a member of the Parish and a benefactor of these bells."
1104574,0,In celebration of Winston Moody's birthday.
1055847,0,"1st St Martin's Bob Triples, 3, 4, 6, 7"
442310,0,"Rung before Eucharist in affectionate memory of Les Clark, long-time Tower Captain at Landulph."
1110875,0,For Baptismal Service
1099608,0,Circled the tower to quarters - 8
1099608,1,Rung for Choral Evensong
1069731,0,For Taizé Service
1132575,0,"Conductor's 800th Peal, and first of Cambridge as Conductor. 1st of Cambridge - 5. Rung as a birthday compliment to Gary Audley."
431763,0,For Evening Service. 1st in m for all
1139690,0,"Birthday compliment to David Jones, Ruth Blackwell and Michael Allen. The band would like to associate Ruth Blackwell and Richard Pearce, who were prevented from ringing by bad weather, with this peal."
1139690,1,With thanks to Andrew for stepping in at short notice.
1595526,0,For Evensong and a birthday compliment to 2 (21st Jan).
1595526,1,3 of 60 - 4.
273076,0,For United Service for Week of Prayer for Christian Unity. In memory of Nicola Langton. 2-First quarter inside.
1131003,0,1st quarter of Bristol Max:8
1131003,1,"Rung after evensong in memory of Eddy Adams, former ringer at the Cathedral and founder member of the re-formed Cathedral Society in 1977."
1058496,0,First of Stedman Doubles: 1 & 5
1079523,0,"For the Morning Service, and as a birthday compliment to Judith for Tuesday."
1079523,1,First QP in the method by all.
1048552,0,"Rung half-muffled in memory of the Rev. Howard R. Entwistle, Rector of and ringer at this church 1973 - 1999."
1073875,0,After morning Mass on D&N 10/12 QP weekend.
1073875,1,9/9
1063219,0,"Rung to welcome Eloise Rose Butler, granddaughter of Tim and Annette Taylor."
1065948,0,For Evensong
1076737,0,Rung as a thank you to Richard Turner for 45 years as Tower Captain at Thurstaston.
1076737,1,Ist Peal 1.
273391,0,First quarter peal as conductor for David Reeves
1128801,0,First Quarter Peal: 6
1128801,1,For Evensong
1055216,0,"For evening prayer, First Stoke Doyle in a quarter for all. An 80th birthday compliment to Molly le Garff. Also in memory of Barbara (Burble) Carey one time ringer at this church who died recently. Most methods/variations Joe. 59 of 60"
1051323,0,"Rung in memory of George Hancock, a member of the Cathedral band for 50 years."
1056559,0,Rung for the annual Churches Together in Warwick ecumenical service.
1133421,0,"Rung in memory of Eileen Tillbrook of this Parish, who regrettably passed away this week"
1091394,0,Rung for Evensong.
1091394,1,First Quarter on 8 - 1.
1091394,2,£1.60
1893406,0,For evening service
1134760,0,First inside: 2.
1134760,1,[BD]
1059246,0,First Quarter Peal of Spliced Minor & Doubles for all the band.
273217,0,Rung to commemorate the 370th anniversary of the Battle of Braddock Down fought on this day 1643
273217,1,First Quarter 2
273037,0,200th peal; 5
273037,1,1000th peal; 8
273037,2,A compliment to Wendy Piercy and George Bonham and remembering Tim Griffiths and Rod Pipe all of whom have played a major part in Tom's ringing education. The peal fee is being donated to the Rod Pipe Memorial Project.
